NP,power,time,bkg
2,50.0,117,2394870.173821518
2,50.0,118,2324875.277602221
2,50.0,119,2529604.118845611
2,50.0,120,2461812.9466373683
2,50.0,121,2511586.371235345
2,50.0,122,2542824.241757229
2,50.0,123,2466267.761257218
2,50.0,124,2538696.099220563
2,50.0,125,2601425.764679132
2,50.0,126,2430414.8788322015
2,50.0,127,2597238.591361621
2,50.0,128,2548318.1673701927
2,50.0,129,2609738.367804192
2,50.0,130,2431504.0796073694
2,50.0,131,2479467.3572937567
2,50.0,132,2213355.445017698
2,50.0,133,2405375.0598255377
2,50.0,134,2259761.15043132
2,50.0,135,2414776.9204183323
2,50.0,136,2251392.0234293425
2,50.0,137,2145373.407642296
2,50.0,138,2222493.0030161724
2,50.0,139,2193925.1815685537
2,50.0,140,2189584.9874906074
2,50.0,141,2128175.210642684
2,50.0,142,2401280.2992649665
2,50.0,143,2299811.869253907
2,50.0,144,2252872.3469613474
2,50.0,145,2216132.9232525327
2,50.0,146,2320790.393938656
2,50.0,147,2289902.839977897
2,50.0,148,2209885.1260954104
2,50.0,149,2574453.962293075
2,50.0,150,2933167.2343231617
2,50.0,151,3487682.1902668467
2,50.0,152,2725514.311849873
2,50.0,153,2219246.581089179
2,50.0,154,2343798.249533492
2,50.0,155,2359642.1576439096
2,50.0,156,2235345.7818487696
2,50.0,157,2210715.751400499
2,50.0,158,2132422.473385887
2,50.0,159,2144696.0400049626
2,50.0,160,2200609.2859230237
2,50.0,161,2073425.254766323
2,50.0,162,3661777.145944
2,50.0,163,3169399.356543976
2,50.0,164,2830813.7789915195
2,50.0,165,2011109.566304344
2,50.0,166,2022625.196535631
2,50.0,167,2025328.1745061083
2,50.0,168,1983933.4429343215
2,50.0,169,1974346.2671585875
2,50.0,170,2050245.43850343
2,50.0,171,1969984.1195910117
2,50.0,172,2225964.382671753
2,50.0,173,2579032.7410388063
2,50.0,174,2268683.7758556996
2,50.0,175,2467383.0519191804
2,50.0,176,2454449.0844176942
2,50.0,177,2452132.227476925
2,50.0,178,2361137.513480852
2,50.0,179,2475095.17646104
2,50.0,180,2706123.0802279636
2,50.0,181,2602552.9102265886
2,50.0,182,2703039.862914963
2,50.0,183,2778381.0048026517
2,50.0,184,2535267.7266256525
2,50.0,185,2817762.933887653
2,50.0,186,2986110.907033422
2,50.0,187,2411774.253978367
2,50.0,188,2241335.5758729847
2,50.0,189,2109452.6325583416
2,50.0,190,1917716.3408511379
2,50.0,191,1806775.0273773945
2,50.0,192,1882702.2305718414
2,50.0,193,1811949.0807207269
2,50.0,194,1677717.6000607777
2,50.0,195,1961644.4714527992
2,50.0,196,1912066.5263995058
2,50.0,197,2092077.1144761005
2,50.0,198,1884082.4029296504
2,50.0,199,1852694.2202823847
2,100.0,0,2329929.244989632
2,100.0,1,2236538.9493090333
2,100.0,2,2176331.9713302916
2,100.0,3,2099542.3781444575
2,100.0,4,2242299.283437786
2,100.0,5,2564539.3380179834
2,100.0,6,3183100.3353363946
2,100.0,7,2484817.948697867
2,100.0,8,1969882.6220657388
2,100.0,9,2822277.2186885816
2,100.0,10,2249374.2935554245
2,100.0,11,2088693.8960073323
2,100.0,12,2128249.7741583996
2,100.0,13,2091648.3041100837
2,100.0,14,2065025.323430048
2,100.0,15,2040457.2714832302
2,100.0,16,2194434.7829274954
2,100.0,17,2150937.0281675626
2,100.0,18,2055647.034734597
2,100.0,19,1883023.4367904637
2,100.0,20,1876832.1372071875
2,100.0,21,2241724.8649998643
2,100.0,22,2188003.735605077
2,100.0,23,2154837.677594102
2,100.0,24,2523135.3397456547
2,100.0,25,2218901.924082739
2,100.0,26,2323696.141326236
2,100.0,27,2127586.4793219017
2,100.0,28,1980113.729492729
2,100.0,29,2028915.318348052
2,100.0,30,2086501.411242278
2,100.0,31,2033808.8663246208
2,100.0,32,1957315.979399363
2,100.0,33,2179379.0499734916
2,100.0,34,2117120.608774879
2,100.0,35,2196490.457033566
2,100.0,36,1983086.148624919
2,100.0,37,1957007.3952824213
2,100.0,38,2029952.3518645256
2,100.0,39,2439088.2177928407
2,100.0,40,2292910.6777946954
2,100.0,41,2034856.6322218971
2,100.0,42,2063745.2427893095
2,100.0,43,1895182.1452077776
2,100.0,44,1791401.6979535092
2,100.0,45,1746076.0513756042
2,100.0,46,1716941.9499435115
2,100.0,47,1719626.5315529269
2,100.0,48,1764987.5684545394
2,100.0,49,1721656.3795425044
2,100.0,50,1906126.8291847557
2,100.0,51,1836566.4150573565
2,100.0,52,2177295.2958575105
2,100.0,53,1902790.9446659363
2,100.0,54,1789237.465524561
2,100.0,55,1736745.711913574
2,100.0,56,1858029.1513144472
2,100.0,57,2287202.721673888
2,100.0,58,2251152.0384002374
2,100.0,59,2161682.1187784113
2,100.0,60,2003719.0144546865
2,100.0,61,2041491.8866023314
2,100.0,62,2183991.36808318
2,100.0,63,1880587.323858105
2,100.0,64,1742964.5411913272
2,100.0,65,1814901.8968194583
2,100.0,66,1911612.6020554728
2,100.0,67,1838945.6769584445
2,100.0,68,1758678.2037780895
2,100.0,69,1715492.7953694076
2,100.0,70,1621244.1229478074
2,100.0,71,1537857.6533564543
2,100.0,72,1637802.7533178309
2,100.0,73,1760425.4419286922
2,100.0,74,1755795.0133358669
2,100.0,75,1665368.3876857134
2,100.0,76,1528594.088949882
2,100.0,77,1516082.6501848837
2,100.0,78,1614550.0908719809
2,100.0,79,1779341.4605575334
2,100.0,80,1810658.1960867147
2,100.0,81,1812781.757583732
2,100.0,82,1869867.9869171905
2,100.0,83,1987664.0660105464
2,100.0,84,1791581.7379917945
2,100.0,85,1770660.7790314753
2,100.0,86,1624559.0214038051
2,100.0,87,1704502.905295291
2,100.0,88,1617066.7180150244
2,100.0,89,1742373.5536267865
2,100.0,90,1738075.569072499
2,100.0,91,1762248.7819634848
2,100.0,92,1789686.3816505638
2,100.0,93,1751314.4252394661
2,100.0,94,1792722.8840840405
2,100.0,95,1756728.880311439
2,100.0,96,1595857.8012230876
2,100.0,97,1533604.0655945884
2,100.0,98,1599367.0318121733
2,100.0,99,1785812.7951658103
2,100.0,100,1913365.5280578744
2,100.0,101,1768323.5786681757
2,100.0,102,1618861.907805949
2,100.0,103,1658724.948450653
2,100.0,104,1693772.712961941
2,100.0,105,1719286.5663620527
2,100.0,106,1797132.456113123
2,100.0,107,1774425.6467370442
2,100.0,108,1810549.1519964905
2,100.0,109,1771022.3033457808
2,100.0,110,1738413.9814710468
2,100.0,111,1849697.0943338776
2,100.0,112,1717130.2007933734
2,100.0,113,1640569.6254003518
2,100.0,114,1686070.96674571
2,100.0,115,1873478.4034807603
2,100.0,116,2000678.8675182255
2,100.0,117,1840543.7366476636
2,100.0,118,1715661.9756183312
2,100.0,119,1828010.7242427878
2,100.0,120,1828094.9314378689
2,100.0,121,1783995.9335733408
2,100.0,122,1705531.9431427391
2,100.0,123,1716749.936665915
2,100.0,124,1782210.3625996457
2,100.0,125,1846150.461713929
2,100.0,126,1719359.20633582
2,100.0,127,1816335.6601228998
2,100.0,128,1865598.0560547519
2,100.0,129,1718531.0638590578
2,100.0,130,1670674.1514631053
2,100.0,131,1764152.4875839711
2,100.0,132,1623501.9845015374
2,100.0,133,1530337.3364452845
2,100.0,134,1594176.964982566
2,100.0,135,1686542.8880552994
2,100.0,136,1681833.3555104346
2,100.0,137,1902336.237878221
2,100.0,138,1850879.519345174
2,100.0,139,1864916.1051891856
2,100.0,140,1576822.5560349047
2,100.0,141,1686711.9366744473
2,100.0,142,1849856.2485182688
2,100.0,143,1795631.2825746792
2,100.0,144,1662460.293815403
2,100.0,145,1700743.027145992
2,100.0,146,1697242.0776260458
2,100.0,147,1591031.8374365512
2,100.0,148,1658263.286202862
2,100.0,149,1768899.9409996988
2,100.0,150,1579126.196385967
2,100.0,151,1565972.5003981702
2,100.0,152,1694584.8605165335
2,100.0,153,1598621.0826784775
2,100.0,154,1499635.727118095
2,100.0,155,1620622.7302484005
2,100.0,156,1643079.419680378
2,100.0,157,1672842.4130070827
2,100.0,158,1840705.5181915523
2,100.0,159,1934501.4608540973
2,100.0,160,1776608.8623203048
2,100.0,161,1653665.9880460692
2,100.0,162,1692501.7715429163
2,100.0,163,1715054.0006800622
2,100.0,164,1782252.4899639743
2,100.0,165,1524036.0277706669
2,100.0,166,1657869.581948645
2,100.0,167,1669927.722517465
2,100.0,168,1693646.4067668193
2,100.0,169,1685804.87756105
2,100.0,170,1680414.9498724353
2,100.0,171,1665096.3617232232
2,100.0,172,1614073.0733034406
2,100.0,173,1618656.498411038
2,100.0,174,1633316.0955805988
2,100.0,175,1665300.4550434288
2,100.0,176,1780654.70113998
2,100.0,177,1732759.3267401564
2,100.0,178,1752963.2532645091
2,100.0,179,1687814.0922461287
2,100.0,180,1726694.6237289533
2,100.0,181,1729699.8651578352
2,100.0,182,1726257.1949131344
2,100.0,183,1651050.465212779
2,100.0,184,1619083.0828424767
2,100.0,185,1592440.3469033097
2,100.0,186,1597698.6346439244
2,100.0,187,1683851.6181710241
2,100.0,188,1619039.8929008492
2,100.0,189,1560284.0105707129
2,100.0,190,1573511.8133412057
2,100.0,191,1591883.4999157465
2,100.0,192,1579648.3033241578
2,100.0,193,1613460.1045838562
2,100.0,194,1602762.4041992677
2,100.0,195,1630690.4548816842
2,100.0,196,1952343.8389050586
2,100.0,197,1995363.4980496143
2,100.0,198,1714256.026476799
2,100.0,199,1736811.331852581
2,150.0,0,1689673.1893370668
2,150.0,1,1550822.9658365436
2,150.0,2,1654171.6153102205
2,150.0,3,1658644.5209808238
2,150.0,4,1557591.1336085917
2,150.0,5,1461752.3332448346
2,150.0,6,1488184.8734733216
2,150.0,7,1530370.245718341
2,150.0,8,1562405.468079777
2,150.0,9,1589204.4788045678
2,150.0,10,1563831.2364715955
2,150.0,11,1467510.053808941
2,150.0,12,1558716.6057603327
2,150.0,13,1564561.0425576642
2,150.0,14,1592473.4270230317
2,150.0,15,1557802.0616990356
2,150.0,16,1490093.765676382
2,150.0,17,1447383.2120644045
2,150.0,18,1432466.3635151521
2,150.0,19,1404935.1977884402
2,150.0,20,1391296.157663424
2,150.0,21,1418147.7623859306
2,150.0,22,1468825.0208430535
2,150.0,23,1444692.1988347922
2,150.0,24,1441129.8384066708
2,150.0,25,1438091.8103619725
2,150.0,26,1455231.1345505137
2,150.0,27,1431797.3887824882
2,150.0,28,1477438.103707013
2,150.0,29,1468309.678132567
2,150.0,30,1459661.7856829837
2,150.0,31,1526287.6141607962
2,150.0,32,1545797.3745063948
2,150.0,33,1549141.4968186514
2,150.0,34,1416850.8183976456
2,150.0,35,1400376.0236331131
2,150.0,36,1435618.1812995223
2,150.0,37,1376944.330698181
2,150.0,38,1387431.13659957
2,150.0,39,1643736.4363834695
2,150.0,40,1491086.1354273434
2,150.0,41,1499878.4275370813
2,150.0,42,1579518.1377547956
2,150.0,43,1583278.2330779713
2,150.0,44,1608551.6204390784
2,150.0,45,1668435.6664314177
2,150.0,46,1920776.2816206058
2,150.0,47,1880774.4785884754
2,150.0,48,1772707.4528934648
2,150.0,49,1846455.2156409498
2,150.0,50,1718245.176492006
2,150.0,51,1649805.771850939
2,150.0,52,1662295.0842006688
2,150.0,53,1657814.3497635867
2,150.0,54,1703886.229355068
2,150.0,55,1765918.5827550376
2,150.0,56,1742481.287322968
2,150.0,57,1683992.6255142496
2,150.0,58,1756593.926677444
2,150.0,59,1705445.994581191
2,150.0,60,1681903.8236639884
2,150.0,61,1540882.6285425888
2,150.0,62,1571468.7477098093
2,150.0,63,1575946.993128336
2,150.0,64,1509638.5665991113
2,150.0,65,1559228.407747693
2,150.0,66,1647055.9655247522
2,150.0,67,1608995.645367384
2,150.0,68,1594757.1952463267
2,150.0,69,1612649.1075859317
2,150.0,70,1718182.3538932847
2,150.0,71,1611972.7161720793
2,150.0,72,1687655.7763338701
2,150.0,73,1515327.6830261452
2,150.0,74,1456876.0251875578
2,150.0,75,1477902.8220745288
2,150.0,76,1525104.7095183209
2,150.0,77,1456985.9874792858
2,150.0,78,1429825.2789165196
2,150.0,79,1406009.3882342638
2,150.0,80,1423860.480955657
2,150.0,81,1457844.970003583
2,150.0,82,1494459.526140243
2,150.0,83,1465164.7331898822
2,150.0,84,1458296.032901012
2,150.0,85,1495134.5138791862
2,150.0,86,1478038.3041325924
2,150.0,87,1426928.8438742072
2,150.0,88,1551891.5717543676
2,150.0,89,1431108.1122212
2,150.0,90,1418612.2870666157
2,150.0,91,1368797.7406700877
2,150.0,92,1345565.0670054024
2,150.0,93,1392576.3331206911
2,150.0,94,1403375.1441718661
2,150.0,95,1731871.475014593
2,150.0,96,1381048.7352993656
2,150.0,97,1287093.4828928516
2,150.0,98,1423052.876444554
2,150.0,99,1262362.6538199899
2,150.0,100,1211683.635587818
2,150.0,101,1291442.7206077268
2,150.0,102,1316423.987874111
2,150.0,103,1340061.121828777
2,150.0,104,1322804.3837953832
2,150.0,105,1276887.239061907
2,150.0,106,1215160.225068607
2,150.0,107,1527072.5384100918
2,150.0,108,1468399.644858666
2,150.0,109,1199097.2316395242
2,150.0,110,1190791.6700831242
2,150.0,111,1249049.8777381787
2,150.0,112,1227782.6534784597
2,150.0,113,1236535.066423335
2,150.0,114,1255357.1912297467
2,150.0,115,1238709.1357613322
2,150.0,116,1273186.2674049672
2,150.0,117,1230145.0576085118
2,150.0,118,1231719.9880759558
2,150.0,119,1256130.9119610249
2,150.0,120,1267950.660035465
2,150.0,121,1268563.0830226215
2,150.0,122,1281249.4467624964
2,150.0,123,1235245.3178627312
2,150.0,124,1306949.6336844568
2,150.0,125,1271054.1315320286
2,150.0,126,1236705.8532344704
2,150.0,127,1250116.9986841457
2,150.0,128,1132969.8832937216
2,150.0,129,1189587.5861353073
2,150.0,130,1263472.369598641
2,150.0,131,1224586.9223423242
2,150.0,132,1178141.8520139896
2,150.0,133,1158831.8729762826
2,150.0,134,1288517.284346444
2,150.0,135,1243840.1931263376
2,150.0,136,1240548.8163850447
2,150.0,137,1197293.2949622322
2,150.0,138,1306422.4310918613
2,150.0,139,1278504.0814239683
2,150.0,140,1288775.7135963477
2,150.0,141,1253966.1662279726
2,150.0,142,1257356.5284865615
2,150.0,143,1236442.4402862974
2,150.0,144,1218256.0414988513
2,150.0,145,1221192.8212194094
2,150.0,146,1296220.1109788776
2,150.0,147,1377808.2092640146
2,150.0,148,1336425.2719509802
2,150.0,149,1294704.1508417085
2,150.0,150,1369026.9894588871
2,150.0,151,1373959.1407783765
2,150.0,152,1464383.373492307
2,150.0,153,1440890.381714284
2,150.0,154,1447646.2855368238
2,150.0,155,1334430.4146854412
2,150.0,156,1321571.0651548472
2,150.0,157,1358236.9805868336
2,150.0,158,1340224.1481330208
2,150.0,159,1309621.3616626689
2,150.0,160,1266605.5382416258
2,150.0,161,1252176.9737705037
2,150.0,162,1277077.77796963
2,150.0,163,1204075.9599748119
2,150.0,164,1158213.114405321
2,150.0,165,1071107.9000326837
2,150.0,166,1084108.459981875
2,150.0,167,1120090.073115679
2,150.0,168,1167322.7763335248
2,150.0,169,1160384.4706988651
2,150.0,170,1144398.1161804018
2,150.0,171,1196528.2399987984
2,150.0,172,1156747.2457768894
2,150.0,173,1224023.6865972895
2,150.0,174,1241715.038097971
2,150.0,175,1208942.7491709078
2,150.0,176,1234068.6696088733
2,150.0,177,1293334.69935775
2,150.0,178,1370257.4647477688
2,150.0,179,1329252.6337630237
2,150.0,180,1376932.7232366502
2,150.0,181,1321108.6797138164
2,150.0,182,1349677.7375894536
2,150.0,183,1337080.8169835855
2,150.0,184,1304115.8501688433
2,150.0,185,1281152.329371741
2,150.0,186,1240125.6824701647
2,150.0,187,1224765.4894920574
2,150.0,188,1273579.966570443
2,150.0,189,1333935.0762509538
2,150.0,190,1380642.3684478523
2,150.0,191,1343596.9082170269
2,150.0,192,1359308.5328669534
2,150.0,193,1360583.1036204128
2,150.0,194,1345465.5138836836
2,150.0,195,1304871.520083221
2,150.0,196,1291417.852522641
2,150.0,197,1307177.1621668155
2,150.0,198,1260882.823932123
2,150.0,199,1238995.9772702795
2,200.0,0,1196765.7415545858
2,200.0,1,1133659.5741452803
2,200.0,2,1203668.030639029
2,200.0,3,1199286.5413910397
2,200.0,4,1195016.612002341
2,200.0,5,1151333.9697274414
2,200.0,6,1180148.364375796
2,200.0,7,1173786.3243485752
2,200.0,8,1202658.4115930218
2,200.0,9,1122142.7025605293
2,200.0,10,1154143.9479997088
2,200.0,11,1174220.009172272
2,200.0,12,1146597.0839534344
2,200.0,13,1137975.893318094
2,200.0,14,1167823.8757340577
2,200.0,15,1159613.2055658053
2,200.0,16,1241666.4614127188
2,200.0,17,1176424.864995945
2,200.0,18,1144173.2289733456
2,200.0,19,1130999.9337547873
2,200.0,20,1088245.4628036509
2,200.0,21,1105959.404524793
2,200.0,22,1113350.176097273
2,200.0,23,1111165.589368756
2,200.0,24,1074986.6329207
2,200.0,25,1087911.0707150574
2,200.0,26,1132497.354960605
2,200.0,27,1112871.0147760287
2,200.0,28,1095606.8248694034
2,200.0,29,1116776.695525833
2,200.0,30,1125813.7156459566
2,200.0,31,1146179.2410689362
2,200.0,32,1141070.1362341545
2,200.0,33,1168714.1153746892
2,200.0,34,1150655.1351456745
2,200.0,35,1174623.0382298506
2,200.0,36,1168734.8406308487
2,200.0,37,1170142.0891975411
2,200.0,38,1191804.8896294832
2,200.0,39,1155119.045069637
2,200.0,40,1233941.1388832438
2,200.0,41,1294817.3357453179
2,200.0,42,1296201.65762171
2,200.0,43,1270609.1837150492
2,200.0,44,1315822.6414439306
2,200.0,45,1222014.1324227839
2,200.0,46,1153740.3847105887
2,200.0,47,1193165.0661342328
2,200.0,48,1194780.797792688
2,200.0,49,1185673.1748368242
2,200.0,50,1185175.2218979904
2,200.0,51,1209860.5802371239
2,200.0,52,1152340.195429582
2,200.0,53,1139055.9432104893
2,200.0,54,1144364.8629247085
2,200.0,55,1110304.6493787128
2,200.0,56,1162878.9912570645
2,200.0,57,1115715.5334130644
2,200.0,58,1161582.8516629948
2,200.0,59,1091636.766701064
2,200.0,60,1067854.7349500693
2,200.0,61,1510986.1038927957
2,200.0,62,1146813.028799947
2,200.0,63,1124674.185812227
2,200.0,64,1088862.8331487468
2,200.0,65,1165561.4505158914
2,200.0,66,1097860.3559638984
2,200.0,67,1047809.9732527361
2,200.0,68,1089477.3353040027
2,200.0,69,1020892.2386101718
2,200.0,70,1055113.126384776
2,200.0,71,1142387.2200500928
2,200.0,72,1029781.8462935308
2,200.0,73,1079957.4961262138
2,200.0,74,1078010.7728992035
2,200.0,75,1025822.7193046184
2,200.0,76,1019402.8875373437
2,200.0,77,1069815.350982912
2,200.0,78,1046095.9114589356
2,200.0,79,1036277.6591390239
2,200.0,80,1017949.1785065973
2,200.0,81,966760.2448692028
2,200.0,82,990861.2382573655
2,200.0,83,1029105.3263924813
2,200.0,84,1046893.5053093227
2,200.0,85,1040723.8615773336
2,200.0,86,972389.3024009487
2,200.0,87,1074189.5672343276
2,200.0,88,1077288.6151958148
2,200.0,89,1048356.681049986
2,200.0,90,1076098.4343216205
2,200.0,91,1122273.0430173953
2,200.0,92,1166011.498704505
2,200.0,93,1078737.0402913233
2,200.0,94,1037331.162773357
2,200.0,95,1053328.4538019695
2,200.0,96,1044511.0184494342
2,200.0,97,1020995.2928688845
2,200.0,98,1048869.54493088
2,200.0,99,1053821.287970759
2,200.0,100,1056258.6594721966
2,200.0,101,1035532.287456361
2,200.0,102,1067677.7523772744
2,200.0,103,1082863.7142260375
2,200.0,104,1022792.8032630289
2,200.0,105,987105.8993617056
2,200.0,106,975655.9998340375
2,200.0,107,1022348.389640284
2,200.0,108,966623.2745288628
2,200.0,109,963376.4823094277
2,200.0,110,999713.4799349789
2,200.0,111,965454.1959011081
2,200.0,112,971240.5962392198
2,200.0,113,903910.4226660103
2,200.0,114,930076.7782438002
2,200.0,115,931912.6810531027
2,200.0,116,928663.2697653412
2,200.0,117,922466.872097244
2,200.0,118,980497.2404332899
2,200.0,119,928785.7754659294
2,200.0,120,950106.5714381349
2,200.0,121,960976.5241571765
2,200.0,122,959784.9773007554
2,200.0,123,927002.9696953767
2,200.0,124,917785.2077175135
2,200.0,125,942946.0204583384
2,200.0,126,939309.4686822933
2,200.0,127,912049.5521817575
2,200.0,128,886052.072673688
2,200.0,129,899050.9660546434
2,200.0,130,911952.7608900236
2,200.0,131,926166.0157532815
2,200.0,132,1090778.2064289437
2,200.0,133,1276315.3053128074
2,200.0,134,1369369.8467930043
2,200.0,135,1417770.4537105858
2,200.0,136,1496002.2061736456
2,200.0,137,1516562.2613075695
2,200.0,138,1481729.6574946884
2,200.0,139,1484296.0775905368
2,200.0,140,1471436.4597440306
2,200.0,141,1375742.477416978
2,200.0,142,1458426.6126093618
2,200.0,143,1428279.3273179103
2,200.0,144,1418708.8976957328
2,200.0,145,1367396.2668505567
2,200.0,146,1445776.1576840093
2,200.0,147,1365094.7714580148
2,200.0,148,1341341.1354991095
2,200.0,149,1362583.6017134204
2,200.0,150,1336970.133680709
2,200.0,151,1353635.5176837354
2,200.0,152,1454947.2148551056
2,200.0,153,1382752.2177727246
2,200.0,154,1358116.1243989735
2,200.0,155,1332279.2008112192
2,200.0,156,1332856.2843265138
2,200.0,157,1312697.256326654
2,200.0,158,1305789.2949344874
2,200.0,159,1324231.3703003055
2,200.0,160,1338591.3703328143
2,200.0,161,1365342.9961489057
2,200.0,162,1305281.2038717375
2,200.0,163,1328483.3839333397
2,200.0,164,1335777.7070446745
2,200.0,165,1259146.3997146683
2,200.0,166,1261092.0879216967
2,200.0,167,1222057.4878889907
2,200.0,168,1268026.3155939372
2,200.0,169,1222329.8341062372
2,200.0,170,1182864.7575072164
2,200.0,171,1214761.389839564
2,200.0,172,1256780.0865952435
2,200.0,173,1298956.8309224541
2,200.0,174,1292076.689559764
2,200.0,175,1281272.91493236
2,200.0,176,1329548.1335802805
2,200.0,177,1289585.7934231227
2,200.0,178,1268996.8791625754
2,200.0,179,1256443.4760894515
2,200.0,180,1279216.1055762828
2,200.0,181,1296525.484434446
2,200.0,182,1315198.8061208222
2,200.0,183,1409130.5417833868
2,200.0,184,1404089.6825613282
2,200.0,185,1387718.8077364946
2,200.0,186,1257684.4524733927
